"","ID","Vessel_Name","Departure","Arrival","Scheduled_Departure","Day_of_Month","Month","Day","Hour","Traffic","Van_Temp_Cel","Van_Dew_Point_Temp_Cel","Van_Relative_Humidity_Per","Vic_Temp_Cel","Vic_Dew_Point_Temp_Cel","Vic_Relative_Humidity_Per","Vic_Wind_Direct_Deg","Vic_Wind_Speed","Vic_Visibility","Vic_Station_Pressure"
"4043",4043,"Coastal Celebration","Tsawwassen","Swartz Bay","07:00",6,"January","Saturday",7,1,6.5,4.6,88,7.2,5,86,240,15,19.3,102.19
"4044",4044,"Coastal Renaissance","Tsawwassen","Swartz Bay","09:00",6,"January","Saturday",9,1,6.6,4.6,87,7.1,4.7,85,250,26,24.1,102.31
"4045",4045,"Coastal Celebration","Tsawwassen","Swartz Bay","11:00",6,"January","Saturday",11,1,6.8,4.8,87,7.5,5.1,85,240,23,24.1,102.43
"4046",4046,"Coastal Renaissance","Tsawwassen","Swartz Bay","13:00",6,"January","Saturday",13,1.4,6.8,5.9,94,8.5,4,74,260,19,24.1,102.39
"4047",4047,"Coastal Celebration","Tsawwassen","Swartz Bay","15:00",6,"January","Saturday",15,1,6.5,5.9,96,8.1,3.3,72,250,14,24.1,102.37
"4048",4048,"Coastal Renaissance","Tsawwassen","Swartz Bay","17:00",6,"January","Saturday",17,1,6.9,5.7,92,7.6,3.5,75,250,9,24.1,102.38
"4049",4049,"Coastal Celebration","Tsawwassen","Swartz Bay","19:00",6,"January","Saturday",19,1,6.3,5.4,94,7.5,3.1,74,210,4,24.1,102.34
"4050",4050,"Coastal Renaissance","Tsawwassen","Swartz Bay","21:00",6,"January","Saturday",21,2.2,6.8,5.9,94,7.4,2.7,72,170,7,24.1,102.26
"4051",4051,"Salish Eagle","Tsawwassen","Southern Gulf Islands","08:55",6,"January","Saturday",8,1,6.6,4.6,87,6.8,5.1,89,250,21,24.1,102.21
"4052",4052,"Salish Eagle","Tsawwassen","Southern Gulf Islands","12:40",6,"January","Saturday",12,1,6.9,5.6,92,8,4.7,80,250,24,24.1,102.44
"4053",4053,"Salish Eagle","Tsawwassen","Southern Gulf Islands","22:00",6,"January","Saturday",22,4.4,6.8,5.8,93,10.2,3.5,63,10,13,24.1,100.85
"4054",4054,"Queen of Alberni","Tsawwassen","Duke Point","05:15",6,"January","Saturday",5,1,6.7,5.1,90,13,6.4,62,40,7,24.1,101.83
"4055",4055,"Coastal Inspiration","Tsawwassen","Duke Point","07:45",6,"January","Saturday",7,1,6.5,4.6,88,7.2,5,86,240,15,19.3,102.19
"4056",4056,"Queen of Alberni","Tsawwassen","Duke Point","10:15",6,"January","Saturday",10,1.4,6.7,4.7,87,7.3,4.9,84,250,21,24.1,102.39
"4057",4057,"Coastal Inspiration","Tsawwassen","Duke Point","12:45",6,"January","Saturday",12,1,6.9,5.6,92,8,4.7,80,250,24,24.1,102.44
"4058",4058,"Queen of Alberni","Tsawwassen","Duke Point","15:15",6,"January","Saturday",15,1,6.5,5.9,96,8.1,3.3,72,250,14,24.1,102.37
"4059",4059,"Coastal Inspiration","Tsawwassen","Duke Point","17:45",6,"January","Saturday",17,1.4,6.9,5.7,92,7.6,3.5,75,250,9,24.1,102.38
"4060",4060,"Skeena Queen","Swartz Bay","Fulford Harbour (Saltspring Is.)","07:00",6,"January","Saturday",7,1,6.5,4.6,88,7.2,5,86,240,15,19.3,102.19
"4061",4061,"Skeena Queen","Swartz Bay","Fulford Harbour (Saltspring Is.)","09:00",6,"January","Saturday",9,1,6.6,4.6,87,7.1,4.7,85,250,26,24.1,102.31
"4062",4062,"Skeena Queen","Swartz Bay","Fulford Harbour (Saltspring Is.)","11:00",6,"January","Saturday",11,1,6.8,4.8,87,7.5,5.1,85,240,23,24.1,102.43
"4063",4063,"Skeena Queen","Swartz Bay","Fulford Harbour (Saltspring Is.)","13:00",6,"January","Saturday",13,1.4,6.8,5.9,94,8.5,4,74,260,19,24.1,102.39
"4064",4064,"Skeena Queen","Swartz Bay","Fulford Harbour (Saltspring Is.)","15:00",6,"January","Saturday",15,1,6.5,5.9,96,8.1,3.3,72,250,14,24.1,102.37
"4065",4065,"Skeena Queen","Swartz Bay","Fulford Harbour (Saltspring Is.)","17:00",6,"January","Saturday",17,1,6.9,5.7,92,7.6,3.5,75,250,9,24.1,102.38
"4066",4066,"Skeena Queen","Swartz Bay","Fulford Harbour (Saltspring Is.)","19:00",6,"January","Saturday",19,1,6.3,5.4,94,7.5,3.1,74,210,4,24.1,102.34
"4067",4067,"Skeena Queen","Swartz Bay","Fulford Harbour (Saltspring Is.)","21:00",6,"January","Saturday",21,2.2,6.8,5.9,94,7.4,2.7,72,170,7,24.1,102.26
"4068",4068,"Mayne Queen","Swartz Bay","Southern Gulf Islands","05:40",6,"January","Saturday",5,1,6.7,5.1,90,3,3.2,97,270,8,12.9,100.65
"4069",4069,"Queen of Cumberland","Swartz Bay","Southern Gulf Islands","05:50",6,"January","Saturday",5,1,6.7,5.1,90,5.3,5.2,96,210,17,8.1,100.69
"4070",4070,"Mayne Queen","Swartz Bay","Southern Gulf Islands","08:15",6,"January","Saturday",8,1,6.6,4.6,87,6.8,5.1,89,250,21,24.1,102.21
"4071",4071,"Queen of Cumberland","Swartz Bay","Southern Gulf Islands","09:35",6,"January","Saturday",9,1,6.6,4.6,87,7.1,4.7,85,250,26,24.1,102.31
"4072",4072,"Queen of Cumberland","Swartz Bay","Southern Gulf Islands","14:30",6,"January","Saturday",14,1.4,6.8,5.9,94,8.6,3.5,70,260,24,24.1,102.37
"4073",4073,"Mayne Queen","Swartz Bay","Southern Gulf Islands","15:40",6,"January","Saturday",15,1,6.5,5.9,96,8.1,3.3,72,250,14,24.1,102.37
"4074",4074,"Queen of Cumberland","Swartz Bay","Southern Gulf Islands","18:45",6,"January","Saturday",18,1,6.9,5.7,92,7.6,3.1,73,260,4,24.1,102.37
"4075",4075,"Mayne Queen","Swartz Bay","Southern Gulf Islands","19:25",6,"January","Saturday",19,2.6,6.3,5.4,94,7.5,3.1,74,210,4,24.1,102.34
"4076",4076,"Coastal Renaissance","Swartz Bay","Tsawwassen","07:00",6,"January","Saturday",7,1,6.5,4.6,88,7.2,5,86,240,15,19.3,102.19
"4077",4077,"Coastal Celebration","Swartz Bay","Tsawwassen","09:00",6,"January","Saturday",9,1,6.6,4.6,87,7.1,4.7,85,250,26,24.1,102.31
"4078",4078,"Coastal Renaissance","Swartz Bay","Tsawwassen","11:00",6,"January","Saturday",11,1,6.8,4.8,87,7.5,5.1,85,240,23,24.1,102.43
"4079",4079,"Coastal Celebration","Swartz Bay","Tsawwassen","13:00",6,"January","Saturday",13,1.4,6.8,5.9,94,8.5,4,74,260,19,24.1,102.39
"4080",4080,"Coastal Renaissance","Swartz Bay","Tsawwassen","15:00",6,"January","Saturday",15,1,6.5,5.9,96,8.1,3.3,72,250,14,24.1,102.37
"4081",4081,"Coastal Celebration","Swartz Bay","Tsawwassen","17:00",6,"January","Saturday",17,1,6.9,5.7,92,7.6,3.5,75,250,9,24.1,102.38
"4082",4082,"Coastal Renaissance","Swartz Bay","Tsawwassen","19:00",6,"January","Saturday",19,1,6.3,5.4,94,7.5,3.1,74,210,4,24.1,102.34
"4083",4083,"Coastal Celebration","Swartz Bay","Tsawwassen","21:00",6,"January","Saturday",21,2.2,6.8,5.9,94,7.4,2.7,72,170,7,24.1,102.26
"4084",4084,"Coastal Inspiration","Duke Point","Tsawwassen","05:15",6,"January","Saturday",5,1,6.7,5.1,90,7.8,5.5,84,40,10,24.1,103.69
"4085",4085,"Queen of Alberni","Duke Point","Tsawwassen","07:45",6,"January","Saturday",7,1,6.5,4.6,88,7.2,5,86,240,15,19.3,102.19
"4086",4086,"Coastal Inspiration","Duke Point","Tsawwassen","10:15",6,"January","Saturday",10,1.4,6.7,4.7,87,7.3,4.9,84,250,21,24.1,102.39
"4087",4087,"Queen of Alberni","Duke Point","Tsawwassen","12:45",6,"January","Saturday",12,1,6.9,5.6,92,8,4.7,80,250,24,24.1,102.44
"4088",4088,"Coastal Inspiration","Duke Point","Tsawwassen","15:15",6,"January","Saturday",15,1,6.5,5.9,96,8.1,3.3,72,250,14,24.1,102.37
"4089",4089,"Queen of Alberni","Duke Point","Tsawwassen","17:45",6,"January","Saturday",17,1.4,6.9,5.7,92,7.6,3.5,75,250,9,24.1,102.38
"4090",4090,"Queen of Cowichan","Departure Bay","Horseshoe Bay","06:15",6,"January","Saturday",6,1,6.6,4.9,89,7.4,4.9,84,260,19,24.1,102.13
"4091",4091,"Queen of Coquitlam","Departure Bay","Horseshoe Bay","08:25",6,"January","Saturday",8,1,6.6,4.6,87,6.8,5.1,89,250,21,24.1,102.21
"4092",4092,"Queen of Cowichan","Departure Bay","Horseshoe Bay","10:40",6,"January","Saturday",10,1,6.7,4.7,87,7.3,4.9,84,250,21,24.1,102.39
"4093",4093,"Queen of Coquitlam","Departure Bay","Horseshoe Bay","13:00",6,"January","Saturday",13,1.4,6.8,5.9,94,8.5,4,74,260,19,24.1,102.39
"4094",4094,"Queen of Cowichan","Departure Bay","Horseshoe Bay","15:20",6,"January","Saturday",15,1,6.5,5.9,96,8.1,3.3,72,250,14,24.1,102.37
"4095",4095,"Queen of Coquitlam","Departure Bay","Horseshoe Bay","17:55",6,"January","Saturday",17,1,6.9,5.7,92,7.6,3.5,75,250,9,24.1,102.38
"4096",4096,"Queen of Surrey","Departure Bay","Horseshoe Bay","20:45",6,"January","Saturday",20,2.8,6.7,5.8,94,7.4,2.7,72,170,7,24.1,102.31
"4097",4097,"Queen of Coquitlam","Departure Bay","Horseshoe Bay","22:10",6,"January","Saturday",22,5,6.8,5.8,93,2.1,2.7,98,220,8,24.1,102.16
"4098",4098,"Bowen Queen","Horseshoe Bay","Snug Cove (Bowen Is.)","05:50",6,"January","Saturday",5,1,6.7,5.1,90,1.8,1.8,98,250,9,8.1,101.74
"4099",4099,"Bowen Queen","Horseshoe Bay","Snug Cove (Bowen Is.)","06:50",6,"January","Saturday",6,1,6.6,4.9,89,7.4,4.9,84,260,19,24.1,102.13
"4100",4100,"Bowen Queen","Horseshoe Bay","Snug Cove (Bowen Is.)","08:00",6,"January","Saturday",8,1,6.6,4.6,87,6.8,5.1,89,250,21,24.1,102.21
"4101",4101,"Bowen Queen","Horseshoe Bay","Snug Cove (Bowen Is.)","09:05",6,"January","Saturday",9,1,6.6,4.6,87,7.1,4.7,85,250,26,24.1,102.31
"4102",4102,"Bowen Queen","Horseshoe Bay","Snug Cove (Bowen Is.)","10:15",6,"January","Saturday",10,1.4,6.7,4.7,87,7.3,4.9,84,250,21,24.1,102.39
"4103",4103,"Bowen Queen","Horseshoe Bay","Snug Cove (Bowen Is.)","11:25",6,"January","Saturday",11,1,6.8,4.8,87,7.5,5.1,85,240,23,24.1,102.43
"4104",4104,"Bowen Queen","Horseshoe Bay","Snug Cove (Bowen Is.)","12:35",6,"January","Saturday",12,1,6.9,5.6,92,8,4.7,80,250,24,24.1,102.44
"4105",4105,"Bowen Queen","Horseshoe Bay","Snug Cove (Bowen Is.)","14:20",6,"January","Saturday",14,1,6.8,5.9,94,8.6,3.5,70,260,24,24.1,102.37
"4106",4106,"Bowen Queen","Horseshoe Bay","Snug Cove (Bowen Is.)","15:30",6,"January","Saturday",15,1,6.5,5.9,96,8.1,3.3,72,250,14,24.1,102.37
"4107",4107,"Bowen Queen","Horseshoe Bay","Snug Cove (Bowen Is.)","16:35",6,"January","Saturday",16,1,6.8,6,94,8,3.2,72,270,14,24.1,102.4
"4108",4108,"Bowen Queen","Horseshoe Bay","Snug Cove (Bowen Is.)","17:45",6,"January","Saturday",17,1.4,6.9,5.7,92,7.6,3.5,75,250,9,24.1,102.38
"4109",4109,"Bowen Queen","Horseshoe Bay","Snug Cove (Bowen Is.)","18:50",6,"January","Saturday",18,1,6.9,5.7,92,7.6,3.1,73,260,4,24.1,102.37
"4110",4110,"Bowen Queen","Horseshoe Bay","Snug Cove (Bowen Is.)","21:00",6,"January","Saturday",21,2.2,6.8,5.9,94,7.4,2.7,72,170,7,24.1,102.26
"4111",4111,"Bowen Queen","Horseshoe Bay","Snug Cove (Bowen Is.)","22:00",6,"January","Saturday",22,4.4,6.8,5.8,93,6.3,5.2,93,340,5,24.1,100.86
"4112",4112,"Queen of Coquitlam","Horseshoe Bay","Departure Bay","06:15",6,"January","Saturday",6,1,6.6,4.9,89,7.4,4.9,84,260,19,24.1,102.13
"4113",4113,"Queen of Cowichan","Horseshoe Bay","Departure Bay","08:25",6,"January","Saturday",8,1,6.6,4.6,87,6.8,5.1,89,250,21,24.1,102.21
"4114",4114,"Queen of Coquitlam","Horseshoe Bay","Departure Bay","10:40",6,"January","Saturday",10,1,6.7,4.7,87,7.3,4.9,84,250,21,24.1,102.39
"4115",4115,"Queen of Cowichan","Horseshoe Bay","Departure Bay","13:00",6,"January","Saturday",13,1.4,6.8,5.9,94,8.5,4,74,260,19,24.1,102.39
"4116",4116,"Queen of Coquitlam","Horseshoe Bay","Departure Bay","15:45",6,"January","Saturday",15,1,6.5,5.9,96,8.1,3.3,72,250,14,24.1,102.37
"4117",4117,"Queen of Surrey","Horseshoe Bay","Departure Bay","18:35",6,"January","Saturday",18,2.4,6.9,5.7,92,7.6,3.1,73,260,4,24.1,102.37
"4118",4118,"Queen of Coquitlam","Horseshoe Bay","Departure Bay","20:05",6,"January","Saturday",20,1.6,6.7,5.8,94,7.4,2.7,72,170,7,24.1,102.31
"4119",4119,"Queen of Cowichan","Horseshoe Bay","Departure Bay","22:10",6,"January","Saturday",22,5,6.8,5.8,93,2.7,0.6,87,250,3,16.1,100.73
"4120",4120,"Queen of Surrey","Horseshoe Bay","Langdale","07:30",6,"January","Saturday",7,1,6.5,4.6,88,7.2,5,86,240,15,19.3,102.19
"4121",4121,"Queen of Surrey","Horseshoe Bay","Langdale","09:45",6,"January","Saturday",9,1,6.6,4.6,87,7.1,4.7,85,250,26,24.1,102.31
"4122",4122,"Queen of Surrey","Horseshoe Bay","Langdale","11:55",6,"January","Saturday",11,1.6,6.8,4.8,87,7.5,5.1,85,240,23,24.1,102.43
"4123",4123,"Queen of Surrey","Horseshoe Bay","Langdale","14:10",6,"January","Saturday",14,1,6.8,5.9,94,8.6,3.5,70,260,24,24.1,102.37
"4124",4124,"Queen of Surrey","Horseshoe Bay","Langdale","16:20",6,"January","Saturday",16,1,6.8,6,94,8,3.2,72,270,14,24.1,102.4
"4125",4125,"Queen of Cowichan","Horseshoe Bay","Langdale","17:30",6,"January","Saturday",17,1,6.9,5.7,92,7.6,3.5,75,250,9,24.1,102.38
"4126",4126,"Queen of Cowichan","Horseshoe Bay","Langdale","19:50",6,"January","Saturday",19,2,6.3,5.4,94,7.5,3.1,74,210,4,24.1,102.34
"4127",4127,"Queen of Surrey","Horseshoe Bay","Langdale","22:55",6,"January","Saturday",22,1.33333333333333,6.8,5.8,93,6,6.1,97,350,11,12.9,103.02
"4128",4128,"Queen of Surrey","Langdale","Horseshoe Bay","06:20",6,"January","Saturday",6,1,6.6,4.9,89,7.4,4.9,84,260,19,24.1,102.13
"4129",4129,"Queen of Surrey","Langdale","Horseshoe Bay","08:40",6,"January","Saturday",8,1.4,6.6,4.6,87,6.8,5.1,89,250,21,24.1,102.21
"4130",4130,"Queen of Surrey","Langdale","Horseshoe Bay","10:50",6,"January","Saturday",10,1,6.7,4.7,87,7.3,4.9,84,250,21,24.1,102.39
"4131",4131,"Queen of Surrey","Langdale","Horseshoe Bay","13:05",6,"January","Saturday",13,1,6.8,5.9,94,8.5,4,74,260,19,24.1,102.39
"4132",4132,"Queen of Surrey","Langdale","Horseshoe Bay","15:15",6,"January","Saturday",15,1,6.5,5.9,96,8.1,3.3,72,250,14,24.1,102.37
"4133",4133,"Queen of Surrey","Langdale","Horseshoe Bay","17:25",6,"January","Saturday",17,1,6.9,5.7,92,7.6,3.5,75,250,9,24.1,102.38
"4134",4134,"Queen of Cowichan","Langdale","Horseshoe Bay","18:40",6,"January","Saturday",18,1,6.9,5.7,92,7.6,3.1,73,260,4,24.1,102.37
"4135",4135,"Queen of Cowichan","Langdale","Horseshoe Bay","20:55",6,"January","Saturday",20,1,6.7,5.8,94,7.4,2.7,72,170,7,24.1,102.31
"4136",4136,"Coastal Celebration","Tsawwassen","Swartz Bay","07:00",7,"January","Sunday",7,1,6.2,5.4,94,5.4,4.8,96,350,7,4.8,101.72
"4137",4137,"Coastal Renaissance","Tsawwassen","Swartz Bay","09:00",7,"January","Sunday",9,2,6.5,5.6,94,6.2,5.4,95,50,5,6.4,101.65
"4138",4138,"Queen of New Westminster","Tsawwassen","Swartz Bay","10:00",7,"January","Sunday",10,1,6.4,5.2,92,6.3,5.2,93,10,4,8.1,101.62
"4139",4139,"Coastal Celebration","Tsawwassen","Swartz Bay","11:00",7,"January","Sunday",11,1.2,6,4.9,93,6.2,5.1,92,110,7,6.4,101.57
"4140",4140,"Coastal Renaissance","Tsawwassen","Swartz Bay","13:00",7,"January","Sunday",13,1.2,5.5,4.7,95,6.4,5.3,93,110,9,9.7,101.44
"4141",4141,"Queen of New Westminster","Tsawwassen","Swartz Bay","14:00",7,"January","Sunday",14,2,5.4,4.8,96,6.3,5.2,92,30,5,6.4,101.39
"4142",4142,"Coastal Celebration","Tsawwassen","Swartz Bay","15:00",7,"January","Sunday",15,1,5.6,5,96,6.6,5.3,92,30,4,24.1,101.4
"4143",4143,"Coastal Renaissance","Tsawwassen","Swartz Bay","17:00",7,"January","Sunday",17,1,5.8,5.2,96,7,5.2,88,110,13,24.1,101.34
"4144",4144,"Queen of New Westminster","Tsawwassen","Swartz Bay","18:00",7,"January","Sunday",18,1,6,5.4,96,7.2,5.4,88,110,14,24.1,101.28
"4145",4145,"Coastal Celebration","Tsawwassen","Swartz Bay","19:00",7,"January","Sunday",19,2,6.7,5.3,90,7.6,5.5,86,110,11,24.1,101.24
"4146",4146,"Coastal Renaissance","Tsawwassen","Swartz Bay","21:00",7,"January","Sunday",21,1,6.6,5.4,92,7.8,5.8,87,70,13,24.1,101.2
"4147",4147,"Salish Eagle","Tsawwassen","Southern Gulf Islands","11:10",7,"January","Sunday",11,1,6,4.9,93,6.2,5.1,92,110,7,6.4,101.57
"4148",4148,"Salish Eagle","Tsawwassen","Southern Gulf Islands","17:40",7,"January","Sunday",17,1,5.8,5.2,96,7,5.2,88,110,13,24.1,101.34
"4149",4149,"Salish Eagle","Tsawwassen","Southern Gulf Islands","21:05",7,"January","Sunday",21,1,6.6,5.4,92,7.8,5.8,87,70,13,24.1,101.2
"4150",4150,"Queen of Alberni","Tsawwassen","Duke Point","10:15",7,"January","Sunday",10,1.6,6.4,5.2,92,6.3,5.2,93,10,4,8.1,101.62
"4151",4151,"Coastal Inspiration","Tsawwassen","Duke Point","12:45",7,"January","Sunday",12,1,5.5,4.4,93,6.4,5.2,92,120,8,6.4,101.51
"4152",4152,"Queen of Alberni","Tsawwassen","Duke Point","15:15",7,"January","Sunday",15,1.2,5.6,5,96,6.6,5.3,92,30,4,24.1,101.4
"4153",4153,"Coastal Inspiration","Tsawwassen","Duke Point","17:45",7,"January","Sunday",17,1.2,5.8,5.2,96,7,5.2,88,110,13,24.1,101.34
"4154",4154,"Queen of Alberni","Tsawwassen","Duke Point","20:15",7,"January","Sunday",20,1,6.6,5.5,93,7.8,5.7,86,100,17,24.1,101.24
"4155",4155,"Coastal Inspiration","Tsawwassen","Duke Point","22:45",7,"January","Sunday",22,2,6.2,5.5,96,10,5.4,71,20,26,24.1,102.72
"4156",4156,"Skeena Queen","Swartz Bay","Fulford Harbour (Saltspring Is.)","09:00",7,"January","Sunday",9,2,6.5,5.6,94,6.2,5.4,95,50,5,6.4,101.65
"4157",4157,"Skeena Queen","Swartz Bay","Fulford Harbour (Saltspring Is.)","11:00",7,"January","Sunday",11,1.2,6,4.9,93,6.2,5.1,92,110,7,6.4,101.57
"4158",4158,"Skeena Queen","Swartz Bay","Fulford Harbour (Saltspring Is.)","13:00",7,"January","Sunday",13,1.2,5.5,4.7,95,6.4,5.3,93,110,9,9.7,101.44
"4159",4159,"Skeena Queen","Swartz Bay","Fulford Harbour (Saltspring Is.)","15:00",7,"January","Sunday",15,1,5.6,5,96,6.6,5.3,92,30,4,24.1,101.4
"4160",4160,"Skeena Queen","Swartz Bay","Fulford Harbour (Saltspring Is.)","17:00",7,"January","Sunday",17,1,5.8,5.2,96,7,5.2,88,110,13,24.1,101.34
"4161",4161,"Skeena Queen","Swartz Bay","Fulford Harbour (Saltspring Is.)","19:00",7,"January","Sunday",19,2,6.7,5.3,90,7.6,5.5,86,110,11,24.1,101.24
"4162",4162,"Skeena Queen","Swartz Bay","Fulford Harbour (Saltspring Is.)","21:00",7,"January","Sunday",21,1,6.6,5.4,92,7.8,5.8,87,70,13,24.1,101.2
"4163",4163,"Mayne Queen","Swartz Bay","Southern Gulf Islands","05:45",7,"January","Sunday",5,1,6.1,5.4,95,7.9,0.8,60,70,8,24.1,102.19
"4164",4164,"Queen of Cumberland","Swartz Bay","Southern Gulf Islands","06:25",7,"January","Sunday",6,1,6.2,5.5,95,5.2,4.5,95,360,8,11.3,101.85
"4165",4165,"Queen of Cumberland","Swartz Bay","Southern Gulf Islands","09:35",7,"January","Sunday",9,1,6.5,5.6,94,6.2,5.4,95,50,5,6.4,101.65
"4166",4166,"Mayne Queen","Swartz Bay","Southern Gulf Islands","14:20",7,"January","Sunday",14,1,5.4,4.8,96,6.3,5.2,92,30,5,6.4,101.39
"4167",4167,"Queen of Cumberland","Swartz Bay","Southern Gulf Islands","14:40",7,"January","Sunday",14,1,5.4,4.8,96,6.3,5.2,92,30,5,6.4,101.39
"4168",4168,"Mayne Queen","Swartz Bay","Southern Gulf Islands","16:10",7,"January","Sunday",16,1,5.7,5,95,7,5.2,89,40,8,24.1,101.35
"4169",4169,"Queen of Cumberland","Swartz Bay","Southern Gulf Islands","18:35",7,"January","Sunday",18,1,6,5.4,96,7.2,5.4,88,110,14,24.1,101.28
"4170",4170,"Mayne Queen","Swartz Bay","Southern Gulf Islands","19:25",7,"January","Sunday",19,2,6.7,5.3,90,7.6,5.5,86,110,11,24.1,101.24
"4171",4171,"Coastal Renaissance","Swartz Bay","Tsawwassen","07:00",7,"January","Sunday",7,1,6.2,5.4,94,5.4,4.8,96,350,7,4.8,101.72
"4172",4172,"Coastal Celebration","Swartz Bay","Tsawwassen","09:00",7,"January","Sunday",9,2,6.5,5.6,94,6.2,5.4,95,50,5,6.4,101.65
"4173",4173,"Coastal Renaissance","Swartz Bay","Tsawwassen","11:00",7,"January","Sunday",11,1.2,6,4.9,93,6.2,5.1,92,110,7,6.4,101.57
"4174",4174,"Queen of New Westminster","Swartz Bay","Tsawwassen","12:00",7,"January","Sunday",12,1,5.5,4.4,93,6.4,5.2,92,120,8,6.4,101.51
"4175",4175,"Coastal Celebration","Swartz Bay","Tsawwassen","13:00",7,"January","Sunday",13,1.2,5.5,4.7,95,6.4,5.3,93,110,9,9.7,101.44
"4176",4176,"Coastal Renaissance","Swartz Bay","Tsawwassen","15:00",7,"January","Sunday",15,1,5.6,5,96,6.6,5.3,92,30,4,24.1,101.4
"4177",4177,"Queen of New Westminster","Swartz Bay","Tsawwassen","16:00",7,"January","Sunday",16,1,5.7,5,95,7,5.2,89,40,8,24.1,101.35
"4178",4178,"Coastal Celebration","Swartz Bay","Tsawwassen","17:00",7,"January","Sunday",17,1,5.8,5.2,96,7,5.2,88,110,13,24.1,101.34
"4179",4179,"Coastal Renaissance","Swartz Bay","Tsawwassen","19:00",7,"January","Sunday",19,2,6.7,5.3,90,7.6,5.5,86,110,11,24.1,101.24
"4180",4180,"Coastal Celebration","Swartz Bay","Tsawwassen","21:00",7,"January","Sunday",21,1,6.6,5.4,92,7.8,5.8,87,70,13,24.1,101.2
"4181",4181,"Coastal Inspiration","Duke Point","Tsawwassen","10:15",7,"January","Sunday",10,1.6,6.4,5.2,92,6.3,5.2,93,10,4,8.1,101.62
"4182",4182,"Queen of Alberni","Duke Point","Tsawwassen","12:45",7,"January","Sunday",12,1,5.5,4.4,93,6.4,5.2,92,120,8,6.4,101.51
"4183",4183,"Coastal Inspiration","Duke Point","Tsawwassen","15:15",7,"January","Sunday",15,1.2,5.6,5,96,6.6,5.3,92,30,4,24.1,101.4
"4184",4184,"Queen of Alberni","Duke Point","Tsawwassen","17:45",7,"January","Sunday",17,1.2,5.8,5.2,96,7,5.2,88,110,13,24.1,101.34
"4185",4185,"Coastal Inspiration","Duke Point","Tsawwassen","20:15",7,"January","Sunday",20,1,6.6,5.5,93,7.8,5.7,86,100,17,24.1,101.24
"4186",4186,"Queen of Alberni","Duke Point","Tsawwassen","22:45",7,"January","Sunday",22,2,6.2,5.5,96,7.5,5,86,170,35,12.9,102.49
"4187",4187,"Queen of Cowichan","Departure Bay","Horseshoe Bay","06:15",7,"January","Sunday",6,1,6.2,5.5,95,5.2,4.5,95,360,8,11.3,101.85
"4188",4188,"Queen of Coquitlam","Departure Bay","Horseshoe Bay","08:25",7,"January","Sunday",8,1,6.4,5.5,94,5.6,5.2,97,20,5,3.2,101.66
"4189",4189,"Queen of Cowichan","Departure Bay","Horseshoe Bay","10:40",7,"January","Sunday",10,3,6.4,5.2,92,6.3,5.2,93,10,4,8.1,101.62
"4190",4190,"Queen of Coquitlam","Departure Bay","Horseshoe Bay","13:00",7,"January","Sunday",13,1.2,5.5,4.7,95,6.4,5.3,93,110,9,9.7,101.44
"4191",4191,"Queen of Cowichan","Departure Bay","Horseshoe Bay","15:20",7,"January","Sunday",15,1,5.6,5,96,6.6,5.3,92,30,4,24.1,101.4
"4192",4192,"Queen of Coquitlam","Departure Bay","Horseshoe Bay","17:55",7,"January","Sunday",17,1,5.8,5.2,96,7,5.2,88,110,13,24.1,101.34
"4193",4193,"Queen of Surrey","Departure Bay","Horseshoe Bay","20:45",7,"January","Sunday",20,2.2,6.6,5.5,93,7.8,5.7,86,100,17,24.1,101.24
"4194",4194,"Queen of Coquitlam","Departure Bay","Horseshoe Bay","22:10",7,"January","Sunday",22,2,6.2,5.5,96,1.4,-0.7,88,120,3,12.9,101.86
"4195",4195,"Bowen Queen","Horseshoe Bay","Snug Cove (Bowen Is.)","05:50",7,"January","Sunday",5,1,6.1,5.4,95,0.8,0.9,98,250,6,12.9,99.93
"4196",4196,"Bowen Queen","Horseshoe Bay","Snug Cove (Bowen Is.)","06:50",7,"January","Sunday",6,1,6.2,5.5,95,5.2,4.5,95,360,8,11.3,101.85
"4197",4197,"Bowen Queen","Horseshoe Bay","Snug Cove (Bowen Is.)","08:00",7,"January","Sunday",8,1,6.4,5.5,94,5.6,5.2,97,20,5,3.2,101.66
"4198",4198,"Bowen Queen","Horseshoe Bay","Snug Cove (Bowen Is.)","09:05",7,"January","Sunday",9,1,6.5,5.6,94,6.2,5.4,95,50,5,6.4,101.65
"4199",4199,"Bowen Queen","Horseshoe Bay","Snug Cove (Bowen Is.)","10:15",7,"January","Sunday",10,1.6,6.4,5.2,92,6.3,5.2,93,10,4,8.1,101.62
"4200",4200,"Bowen Queen","Horseshoe Bay","Snug Cove (Bowen Is.)","11:25",7,"January","Sunday",11,1.8,6,4.9,93,6.2,5.1,92,110,7,6.4,101.57
"4201",4201,"Bowen Queen","Horseshoe Bay","Snug Cove (Bowen Is.)","12:35",7,"January","Sunday",12,1,5.5,4.4,93,6.4,5.2,92,120,8,6.4,101.51
"4202",4202,"Bowen Queen","Horseshoe Bay","Snug Cove (Bowen Is.)","14:20",7,"January","Sunday",14,1,5.4,4.8,96,6.3,5.2,92,30,5,6.4,101.39
"4203",4203,"Bowen Queen","Horseshoe Bay","Snug Cove (Bowen Is.)","15:30",7,"January","Sunday",15,1,5.6,5,96,6.6,5.3,92,30,4,24.1,101.4
